Contest,Candidate,Party,Precinct,Votes
State Senator 34th District (DEM),Write-In (WRITE-IN),,City of Alma Precinct 2,0
State Senator 34th District (DEM),Christine Gerace,,City of Alma Precinct 3,157
State Senator 34th District (DEM),Write-In (WRITE-IN),,City of Alma Precinct 3,0
State Senator 34th District (DEM),Christine Gerace,,City of Ithaca Precinct 1,166
State Senator 34th District (DEM),Write-In (WRITE-IN),,City of Ithaca Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,City of St. Louis Precinct 1,182
State Senator 34th District (DEM),Write-In (WRITE-IN),,City of St. Louis Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Elba Township Precinct 1,58
State Senator 34th District (DEM),Write-In (WRITE-IN),,Elba Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Emerson Township Precinct 1,35
State Senator 34th District (DEM),Write-In (WRITE-IN),,Emerson Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Fulton Township Precinct 1,127
State Senator 34th District (DEM),Write-In (WRITE-IN),,Fulton Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Hamilton Township Precinct 1,17
State Senator 34th District (DEM),Write-In (WRITE-IN),,Hamilton Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Lafayette Township Precinct 1,13
State Senator 34th District (DEM),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,New Haven Township Precinct 1,34
State Senator 34th District (DEM),Write-In (WRITE-IN),,New Haven Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Newark Township Precinct 1,38
State Senator 34th District (DEM),Write-In (WRITE-IN),,Newark Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,North Shade Township Precinct 1,18
State Senator 34th District (DEM),Write-In (WRITE-IN),,North Shade Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,North Star Township Precinct 1,41
State Senator 34th District (DEM),Write-In (WRITE-IN),,North Star Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Pine River Township Precinct 1,143
State Senator 34th District (DEM),Write-In (WRITE-IN),,Pine River Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Seville Township Precinct 1,91
State Senator 34th District (DEM),Write-In (WRITE-IN),,Seville Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Sumner Township Precinct 1,81
State Senator 34th District (DEM),Write-In (WRITE-IN),,Sumner Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Washington Township Precinct 1,35
State Senator 34th District (DEM),Write-In (WRITE-IN),,Washington Township Precinct 1,0
State Senator 34th District (DEM),Christine Gerace,,Wheeler Township Precinct 1,112
State Senator 34th District (DEM),Write-In (WRITE-IN),,Wheeler Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,Arcada Township Precinct 1,216
State Senator 34th District (REP),Lisa M. Sowers,,Arcada Township Precinct 1,62
State Senator 34th District (REP),Write-In (WRITE-IN),,Arcada Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Bethany Township Precinct 1,173
State Senator 34th District (REP),Lisa M. Sowers,,Bethany Township Precinct 1,52
State Senator 34th District (REP),Write-In (WRITE-IN),,Bethany Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,City of Alma Precinct 1,195
State Senator 34th District (REP),Lisa M. Sowers,,City of Alma Precinct 1,44
State Senator 34th District (REP),Write-In (WRITE-IN),,City of Alma Precinct 1,2
State Senator 34th District (REP),Roger Hauck,,City of Alma Precinct 2,177
State Senator 34th District (REP),Lisa M. Sowers,,City of Alma Precinct 2,71
State Senator 34th District (REP),Write-In (WRITE-IN),,City of Alma Precinct 2,2
State Senator 34th District (REP),Roger Hauck,,City of Alma Precinct 3,134
State Senator 34th District (REP),Lisa M. Sowers,,City of Alma Precinct 3,42
State Senator 34th District (REP),Write-In (WRITE-IN),,City of Alma Precinct 3,0
State Senator 34th District (REP),Roger Hauck,,City of Ithaca Precinct 1,276
State Senator 34th District (REP),Lisa M. Sowers,,City of Ithaca Precinct 1,108
State Senator 34th District (REP),Write-In (WRITE-IN),,City of Ithaca Precinct 1,2
State Senator 34th District (REP),Roger Hauck,,City of St. Louis Precinct 1,267
State Senator 34th District (REP),Lisa M. Sowers,,City of St. Louis Precinct 1,89
State Senator 34th District (REP),Write-In (WRITE-IN),,City of St. Louis Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Elba Township Precinct 1,115
State Senator 34th District (REP),Lisa M. Sowers,,Elba Township Precinct 1,51
State Senator 34th District (REP),Write-In (WRITE-IN),,Elba Township Precinct 1,3
State Senator 34th District (REP),Roger Hauck,,Emerson Township Precinct 1,123
State Senator 34th District (REP),Lisa M. Sowers,,Emerson Township Precinct 1,39
State Senator 34th District (REP),Write-In (WRITE-IN),,Emerson Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Fulton Township Precinct 1,239
State Senator 34th District (REP),Lisa M. Sowers,,Fulton Township Precinct 1,119
State Senator 34th District (REP),Write-In (WRITE-IN),,Fulton Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,Hamilton Township Precinct 1,49
State Senator 34th District (REP),Lisa M. Sowers,,Hamilton Township Precinct 1,19
State Senator 34th District (REP),Write-In (WRITE-IN),,Hamilton Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,Lafayette Township Precinct 1,66
State Senator 34th District (REP),Lisa M. Sowers,,Lafayette Township Precinct 1,34
State Senator 34th District (REP),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,New Haven Township Precinct 1,112
State Senator 34th District (REP),Lisa M. Sowers,,New Haven Township Precinct 1,36
State Senator 34th District (REP),Write-In (WRITE-IN),,New Haven Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Newark Township Precinct 1,122
State Senator 34th District (REP),Lisa M. Sowers,,Newark Township Precinct 1,37
State Senator 34th District (REP),Write-In (WRITE-IN),,Newark Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,North Shade Township Precinct 1,60
State Senator 34th District (REP),Lisa M. Sowers,,North Shade Township Precinct 1,15
State Senator 34th District (REP),Write-In (WRITE-IN),,North Shade Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,North Star Township Precinct 1,114
State Senator 34th District (REP),Lisa M. Sowers,,North Star Township Precinct 1,57
State Senator 34th District (REP),Write-In (WRITE-IN),,North Star Township Precinct 1,3
State Senator 34th District (REP),Roger Hauck,,Pine River Township Precinct 1,322
State Senator 34th District (REP),Lisa M. Sowers,,Pine River Township Precinct 1,79
State Senator 34th District (REP),Write-In (WRITE-IN),,Pine River Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Seville Township Precinct 1,274
State Senator 34th District (REP),Lisa M. Sowers,,Seville Township Precinct 1,55
State Senator 34th District (REP),Write-In (WRITE-IN),,Seville Township Precinct 1,1
State Senator 34th District (REP),Roger Hauck,,Sumner Township Precinct 1,241
State Senator 34th District (REP),Lisa M. Sowers,,Sumner Township Precinct 1,46
State Senator 34th District (REP),Write-In (WRITE-IN),,Sumner Township Precinct 1,2
State Senator 34th District (REP),Roger Hauck,,Washington Township Precinct 1,100
State Senator 34th District (REP),Lisa M. Sowers,,Washington Township Precinct 1,26
State Senator 34th District (REP),Write-In (WRITE-IN),,Washington Township Precinct 1,0
State Senator 34th District (REP),Roger Hauck,,Wheeler Township Precinct 1,264
State Senator 34th District (REP),Lisa M. Sowers,,Wheeler Township Precinct 1,90
State Senator 34th District (REP),Write-In (WRITE-IN),,Wheeler Township Precinct 1,1
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,Arcada Township Precinct 1,103
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,Arcada Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,Bethany Township Precinct 1,43
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,Bethany Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,City of Alma Precinct 1,160
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,City of Alma Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,City of Alma Precinct 2,197
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,City of Alma Precinct 2,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,City of Alma Precinct 3,156
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,City of Alma Precinct 3,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,City of Ithaca Precinct 1,166
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,City of Ithaca Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,City of St. Louis Precinct 1,180
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,City of St. Louis Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,Emerson Township Precinct 1,35
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,Emerson Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,Pine River Township Precinct 1,142
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,Pine River Township Precinct 1,0
Representative in State Legislature 92nd District (DEM),Anthony D. Feig,,Seville Township Precinct 1,90
Representative in State Legislature 92nd District (DEM),Write-In (WRITE-IN),,Seville Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Thomas Anderman,,Arcada Township Precinct 1,24
Representative in State Legislature 92nd District (REP),Gene Haymaker,,Arcada Township Precinct 1,47
Representative in State Legislature 92nd District (REP),Jerry Neyer,,Arcada Township Precinct 1,113
Representative in State Legislature 92nd District (REP),Todd Schorle,,Arcada Township Precinct 1,44
Representative in State Legislature 92nd District (REP),Erin Zimmer,,Arcada Township Precinct 1,48
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,Arcada Township Precinct 1,2
Representative in State Legislature 92nd District (REP),Thomas Anderman,,Bethany Township Precinct 1,11
Representative in State Legislature 92nd District (REP),Gene Haymaker,,Bethany Township Precinct 1,40
Representative in State Legislature 92nd District (REP),Jerry Neyer,,Bethany Township Precinct 1,68
Representative in State Legislature 92nd District (REP),Todd Schorle,,Bethany Township Precinct 1,61
Representative in State Legislature 92nd District (REP),Erin Zimmer,,Bethany Township Precinct 1,50
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,Bethany Township Precinct 1,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,City of Alma Precinct 1,19
Representative in State Legislature 92nd District (REP),Gene Haymaker,,City of Alma Precinct 1,55
Representative in State Legislature 92nd District (REP),Jerry Neyer,,City of Alma Precinct 1,63
Representative in State Legislature 92nd District (REP),Todd Schorle,,City of Alma Precinct 1,38
Representative in State Legislature 92nd District (REP),Erin Zimmer,,City of Alma Precinct 1,60
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,City of Alma Precinct 1,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,City of Alma Precinct 2,14
Representative in State Legislature 92nd District (REP),Gene Haymaker,,City of Alma Precinct 2,63
Representative in State Legislature 92nd District (REP),Jerry Neyer,,City of Alma Precinct 2,46
Representative in State Legislature 92nd District (REP),Todd Schorle,,City of Alma Precinct 2,48
Representative in State Legislature 92nd District (REP),Erin Zimmer,,City of Alma Precinct 2,73
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,City of Alma Precinct 2,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,City of Alma Precinct 3,14
Representative in State Legislature 92nd District (REP),Gene Haymaker,,City of Alma Precinct 3,46
Representative in State Legislature 92nd District (REP),Jerry Neyer,,City of Alma Precinct 3,47
Representative in State Legislature 92nd District (REP),Todd Schorle,,City of Alma Precinct 3,33
Representative in State Legislature 92nd District (REP),Erin Zimmer,,City of Alma Precinct 3,38
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,City of Alma Precinct 3,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,City of Ithaca Precinct 1,43
Representative in State Legislature 92nd District (REP),Gene Haymaker,,City of Ithaca Precinct 1,42
Representative in State Legislature 92nd District (REP),Jerry Neyer,,City of Ithaca Precinct 1,83
Representative in State Legislature 92nd District (REP),Todd Schorle,,City of Ithaca Precinct 1,110
Representative in State Legislature 92nd District (REP),Erin Zimmer,,City of Ithaca Precinct 1,110
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,City of Ithaca Precinct 1,4
Representative in State Legislature 92nd District (REP),Thomas Anderman,,City of St. Louis Precinct 1,27
Representative in State Legislature 92nd District (REP),Gene Haymaker,,City of St. Louis Precinct 1,87
Representative in State Legislature 92nd District (REP),Jerry Neyer,,City of St. Louis Precinct 1,66
Representative in State Legislature 92nd District (REP),Todd Schorle,,City of St. Louis Precinct 1,76
Representative in State Legislature 92nd District (REP),Erin Zimmer,,City of St. Louis Precinct 1,100
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,City of St. Louis Precinct 1,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,Emerson Township Precinct 1,9
Representative in State Legislature 92nd District (REP),Gene Haymaker,,Emerson Township Precinct 1,23
Representative in State Legislature 92nd District (REP),Jerry Neyer,,Emerson Township Precinct 1,60
Representative in State Legislature 92nd District (REP),Todd Schorle,,Emerson Township Precinct 1,32
Representative in State Legislature 92nd District (REP),Erin Zimmer,,Emerson Township Precinct 1,34
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,Emerson Township Precinct 1,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Gene Haymaker,,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Jerry Neyer,,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Todd Schorle,,North Star Township Precinct 1,2
Representative in State Legislature 92nd District (REP),Erin Zimmer,,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,North Star Township Precinct 1,0
Representative in State Legislature 92nd District (REP),Thomas Anderman,,Pine River Township Precinct 1,22
Representative in State Legislature 92nd District (REP),Gene Haymaker,,Pine River Township Precinct 1,93
Representative in State Legislature 92nd District (REP),Jerry Neyer,,Pine River Township Precinct 1,115
Representative in State Legislature 92nd District (REP),Todd Schorle,,Pine River Township Precinct 1,68
Representative in State Legislature 92nd District (REP),Erin Zimmer,,Pine River Township Precinct 1,103
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,Pine River Township Precinct 1,1
Representative in State Legislature 92nd District (REP),Thomas Anderman,,Seville Township Precinct 1,34
Representative in State Legislature 92nd District (REP),Gene Haymaker,,Seville Township Precinct 1,73
Representative in State Legislature 92nd District (REP),Jerry Neyer,,Seville Township Precinct 1,100
Representative in State Legislature 92nd District (REP),Todd Schorle,,Seville Township Precinct 1,60
Representative in State Legislature 92nd District (REP),Erin Zimmer,,Seville Township Precinct 1,67
Representative in State Legislature 92nd District (REP),Write-In (WRITE-IN),,Seville Township Precinct 1,1
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Elba Township Precinct 1,57
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Elba Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Fulton Township Precinct 1,129
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Fulton Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Hamilton Township Precinct 1,16
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Hamilton Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Lafayette Township Precinct 1,14
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,New Haven Township Precinct 1,34
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,New Haven Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Newark Township Precinct 1,36
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Newark Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,North Shade Township Precinct 1,18
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,North Shade Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,North Star Township Precinct 1,41
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,North Star Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Sumner Township Precinct 1,78
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Sumner Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Washington Township Precinct 1,35
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Washington Township Precinct 1,0
Representative in State Legislature 93rd District (DEM),Jeffrey Lockwood,,Wheeler Township Precinct 1,111
Representative in State Legislature 93rd District (DEM),Write-In (WRITE-IN),,Wheeler Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,Elba Township Precinct 1,136
Representative in State Legislature 93rd District (REP),Alan Hoover,,Elba Township Precinct 1,39
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Elba Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,Fulton Township Precinct 1,262
Representative in State Legislature 93rd District (REP),Alan Hoover,,Fulton Township Precinct 1,108
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Fulton Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,Hamilton Township Precinct 1,51
Representative in State Legislature 93rd District (REP),Alan Hoover,,Hamilton Township Precinct 1,19
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Hamilton Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,Lafayette Township Precinct 1,65
Representative in State Legislature 93rd District (REP),Alan Hoover,,Lafayette Township Precinct 1,31
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,New Haven Township Precinct 1,77
Representative in State Legislature 93rd District (REP),Alan Hoover,,New Haven Township Precinct 1,59
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,New Haven Township Precinct 1,3
Representative in State Legislature 93rd District (REP),Graham Filler,,Newark Township Precinct 1,104
Representative in State Legislature 93rd District (REP),Alan Hoover,,Newark Township Precinct 1,50
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Newark Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,North Shade Township Precinct 1,59
Representative in State Legislature 93rd District (REP),Alan Hoover,,North Shade Township Precinct 1,18
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,North Shade Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,North Star Township Precinct 1,117
Representative in State Legislature 93rd District (REP),Alan Hoover,,North Star Township Precinct 1,42
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,North Star Township Precinct 1,4
Representative in State Legislature 93rd District (REP),Graham Filler,,Sumner Township Precinct 1,204
Representative in State Legislature 93rd District (REP),Alan Hoover,,Sumner Township Precinct 1,72
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Sumner Township Precinct 1,3
Representative in State Legislature 93rd District (REP),Graham Filler,,Washington Township Precinct 1,97
Representative in State Legislature 93rd District (REP),Alan Hoover,,Washington Township Precinct 1,35
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Washington Township Precinct 1,0
Representative in State Legislature 93rd District (REP),Graham Filler,,Wheeler Township Precinct 1,255
Representative in State Legislature 93rd District (REP),Alan Hoover,,Wheeler Township Precinct 1,94
Representative in State Legislature 93rd District (REP),Write-In (WRITE-IN),,Wheeler Township Precinct 1,0
Hamilton Twp Trustee (DEM),Write-In (WRITE-IN),,Hamilton Township Precinct 1,3
Hamilton Twp Trustee (REP),Jamie Oswald,,Hamilton Township Precinct 1,57
Hamilton Twp Trustee (REP),Write-In (WRITE-IN),,Hamilton Township Precinct 1,1
Lafayette Twp Treasurer (DEM),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
Lafayette Twp Treasurer (REP),Jaclyn Godley,,Lafayette Township Precinct 1,91
Lafayette Twp Treasurer (REP),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
New Haven Twp Supervisor (DEM),Write-In (WRITE-IN),,New Haven Township Precinct 1,4
New Haven Twp Supervisor (REP),Dane Longanbach,,New Haven Township Precinct 1,71
New Haven Twp Supervisor (REP),Brian D. Smith,,New Haven Township Precinct 1,76
New Haven Twp Supervisor (REP),Write-In (WRITE-IN),,New Haven Township Precinct 1,2
New Haven Twp Trustee (DEM),Write-In (WRITE-IN),,New Haven Township Precinct 1,2
New Haven Twp Trustee (REP),Anthony M. Taylor,,New Haven Township Precinct 1,121
New Haven Twp Trustee (REP),Write-In (WRITE-IN),,New Haven Township Precinct 1,0
Seville Twp Clerk (DEM),Write-In (WRITE-IN),,Seville Township Precinct 1,20
Seville Twp Clerk (REP),Jennifer Balcom,,Seville Township Precinct 1,295
Seville Twp Clerk (REP),Write-In (WRITE-IN),,Seville Township Precinct 1,2
Washington Twp Clerk (DEM),Write-In (WRITE-IN),,Washington Township Precinct 1,5
Washington Twp Clerk (REP),Laura Crocker,,Washington Township Precinct 1,102
Washington Twp Clerk (REP),Write-In (WRITE-IN),,Washington Township Precinct 1,1
Delegate for City of Alma  Precinct 1 (DEM),Write-In (WRITE-IN),,City of Alma Precinct 1,13
Delegate for City of Alma  Precinct 1 (REP),Penny Beck,,City of Alma Precinct 1,107
Delegate for City of Alma  Precinct 1 (REP),Marie Geitman,,City of Alma Precinct 1,96
Delegate for City of Alma  Precinct 1 (REP),Diantha Hicks,,City of Alma Precinct 1,123
Delegate for City of Alma  Precinct 1 (REP),Marcia Moore,,City of Alma Precinct 1,113
Delegate for City of Alma  Precinct 1 (REP),Write-In (WRITE-IN),,City of Alma Precinct 1,3
Delegate for City of Alma  Precinct 2 (DEM),David Justin,,City of Alma Precinct 2,163
Delegate for City of Alma  Precinct 2 (DEM),Edward Lorenz,,City of Alma Precinct 2,169
Delegate for City of Alma  Precinct 2 (DEM),Write-In (WRITE-IN),,City of Alma Precinct 2,0
Delegate for City of Alma  Precinct 2 (REP),Yvette Franco-Clark,,City of Alma Precinct 2,103
Delegate for City of Alma  Precinct 2 (REP),Greg Johnston,,City of Alma Precinct 2,119
Delegate for City of Alma  Precinct 2 (REP),Chuck Murphy,,City of Alma Precinct 2,129
Delegate for City of Alma  Precinct 2 (REP),Kelly Nickels,,City of Alma Precinct 2,124
Delegate for City of Alma  Precinct 2 (REP),Write-In (WRITE-IN),,City of Alma Precinct 2,7
Delegate for City of Alma  Precinct 3 (DEM),Write-In (WRITE-IN),,City of Alma Precinct 3,24
Delegate for City of Alma  Precinct 3 (REP),Write-In (WRITE-IN),,City of Alma Precinct 3,55
Delegate for City of Ithaca  Precinct 1 (DEM),Helen E. Soderberg,,City of Ithaca Precinct 1,152
Delegate for City of Ithaca  Precinct 1 (DEM),Write-In (WRITE-IN),,City of Ithaca Precinct 1,1
Delegate for City of Ithaca  Precinct 1 (REP),Roger L. Cook,,City of Ithaca Precinct 1,273
Delegate for City of Ithaca  Precinct 1 (REP),Tricia Hitchcock,,City of Ithaca Precinct 1,158
Delegate for City of Ithaca  Precinct 1 (REP),Scott Showers,,City of Ithaca Precinct 1,222
Delegate for City of Ithaca  Precinct 1 (REP),Write-In (WRITE-IN),,City of Ithaca Precinct 1,8
Delegate for City of St. Louis  Precinct 1 (DEM),Write-In (WRITE-IN),,City of St. Louis Precinct 1,12
Delegate for City of St. Louis  Precinct 1 (REP),Ferris Azzam,,City of St. Louis Precinct 1,92
Delegate for City of St. Louis  Precinct 1 (REP),Buffy J. Block,,City of St. Louis Precinct 1,150
Delegate for City of St. Louis  Precinct 1 (REP),Jan Bunting,,City of St. Louis Precinct 1,204
Delegate for City of St. Louis  Precinct 1 (REP),Karen S. Harvey,,City of St. Louis Precinct 1,98
Delegate for City of St. Louis  Precinct 1 (REP),Meredith R. Loomis,,City of St. Louis Precinct 1,148
Delegate for City of St. Louis  Precinct 1 (REP),Diana Luehm,,City of St. Louis Precinct 1,166
Delegate for City of St. Louis  Precinct 1 (REP),Jim Luehm,,City of St. Louis Precinct 1,167
Delegate for City of St. Louis  Precinct 1 (REP),Kerry Mossner,,City of St. Louis Precinct 1,106
Delegate for City of St. Louis  Precinct 1 (REP),Robi Rodriguez,,City of St. Louis Precinct 1,129
Delegate for City of St. Louis  Precinct 1 (REP),Kehl Root,,City of St. Louis Precinct 1,127
Delegate for City of St. Louis  Precinct 1 (REP),Write-In (WRITE-IN),,City of St. Louis Precinct 1,1
Delegate for Arcada Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Arcada Township Precinct 1,6
Delegate for Arcada Township  Precinct 1 (REP),Arthur W. McClintic,,Arcada Township Precinct 1,252
Delegate for Arcada Township  Precinct 1 (REP),Write-In (WRITE-IN),,Arcada Township Precinct 1,2
Delegate for Arcada Township  Precinct 1 (REP),QW - Robert E. Lott,,Arcada Township Precinct 1,1
Delegate for Arcada Township  Precinct 1 (REP),Unqualified Write-Ins,,Arcada Township Precinct 1,1
Delegate for Bethany Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Bethany Township Precinct 1,6
Delegate for Bethany Township  Precinct 1 (REP),Dawn A. Clark,,Bethany Township Precinct 1,204
Delegate for Bethany Township  Precinct 1 (REP),Write-In (WRITE-IN),,Bethany Township Precinct 1,0
Delegate for Elba Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Elba Township Precinct 1,3
Delegate for Elba Township  Precinct 1 (REP),Joanne Walden,,Elba Township Precinct 1,116
Delegate for Elba Township  Precinct 1 (REP),Larry C. Walden,,Elba Township Precinct 1,136
Delegate for Elba Township  Precinct 1 (REP),Write-In (WRITE-IN),,Elba Township Precinct 1,3
Delegate for Emerson Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Emerson Township Precinct 1,6
Delegate for Emerson Township  Precinct 1 (REP),Write-In (WRITE-IN),,Emerson Township Precinct 1,8
Delegate for Fulton Township  Precinct 1 (DEM),Sarah M. Foltz,,Fulton Township Precinct 1,109
Delegate for Fulton Township  Precinct 1 (DEM),Brian Phillips,,Fulton Township Precinct 1,88
Delegate for Fulton Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Fulton Township Precinct 1,0
Delegate for Fulton Township  Precinct 1 (REP),Write-In (WRITE-IN),,Fulton Township Precinct 1,30
Delegate for Fulton Township  Precinct 1 (REP),QW - Hunter Wilson,,Fulton Township Precinct 1,8
Delegate for Fulton Township  Precinct 1 (REP),Unqualified Write-Ins,,Fulton Township Precinct 1,22
Delegate for Hamilton Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Hamilton Township Precinct 1,5
Delegate for Hamilton Township  Precinct 1 (REP,Write-In (WRITE-IN),,Hamilton Township Precinct 1,6
Delegate for Lafayette Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Lafayette Township Precinct 1,0
Delegate for Lafayette Township  Precinct 1 (REP),Write-In (WRITE-IN),,Lafayette Township Precinct 1,3
Delegate for New Haven Township  Precinct 1 (DEM),Write-In (WRITE-IN),,New Haven Township Precinct 1,2
