Contest,Candidate,Party,Precinct,Votes
Hartwick Township Treasurer (REP),Write-in,REP,"Hartwick Township, Precinct 1",0
Hartwick Township Trustee (REP),Jeffrey Neuman,REP,"Hartwick Township, Precinct 1",58
Hartwick Township Trustee (REP),Larry Reinardy,REP,"Hartwick Township, Precinct 1",42
Hartwick Township Trustee (REP),Write-in,REP,"Hartwick Township, Precinct 1",0
Hersey Township Supervisor (REP),Write-in,REP,"Hersey Township, Precinct 1",20
Hersey Township Clerk (REP),Jennifer Verdi-Stieg,REP,"Hersey Township, Precinct 1",162
Hersey Township Clerk (REP),Write-in,REP,"Hersey Township, Precinct 1",3
Hersey Township Treasurer (REP),Mikhayla Black,REP,"Hersey Township, Precinct 1",173
Hersey Township Treasurer (REP),Write-in,REP,"Hersey Township, Precinct 1",0
Hersey Township Trustee (REP),Diane Leichty,REP,"Hersey Township, Precinct 1",174
Hersey Township Trustee (REP),Write-in,REP,"Hersey Township, Precinct 1",0
Highland Township Supervisor (REP),Derek Wing,REP,"Highland Township, Precinct 1",131
Highland Township Supervisor (REP),Write-in,REP,"Highland Township, Precinct 1",0
Highland Township Clerk (REP),Larissa Avery,REP,"Highland Township, Precinct 1",133
Highland Township Clerk (REP),Write-in,REP,"Highland Township, Precinct 1",0
Highland Township Treasurer (REP),Write-in,REP,"Highland Township, Precinct 1",7
Highland Township Trustee (REP),Jed Avery,REP,"Highland Township, Precinct 1",131
Highland Township Trustee (REP),Write-in,REP,"Highland Township, Precinct 1",0
Leroy Township Supervisor (REP),Anja Wing,REP,"Leroy Township, Precinct 1",166
Leroy Township Supervisor (REP),Write-in,REP,"Leroy Township, Precinct 1",2
Leroy Township Clerk (REP),Stacie Crozier Dvonch,REP,"Leroy Township, Precinct 1",175
Leroy Township Clerk (REP),Write-in,REP,"Leroy Township, Precinct 1",1
Leroy Township Treasurer (REP),Lori Leudeman,REP,"Leroy Township, Precinct 1",181
Leroy Township Treasurer (REP),Write-in,REP,"Leroy Township, Precinct 1",0
Leroy Township Trustee (REP),Dan Cool,REP,"Leroy Township, Precinct 1",105
Leroy Township Trustee (REP),Dale Ruppert,REP,"Leroy Township, Precinct 1",127
Leroy Township Trustee (REP),Patrick H. Sibary,REP,"Leroy Township, Precinct 1",105
Leroy Township Trustee (REP),Write-in,REP,"Leroy Township, Precinct 1",0
Lincoln Township Supervisor (REP),Mark Brock,REP,"Lincoln Township, Precinct 1",196
Lincoln Township Supervisor (REP),Write-in,REP,"Lincoln Township, Precinct 1",2
Lincoln Township Clerk (REP),Sherry Blackrick,REP,"Lincoln Township, Precinct 1",210
Lincoln Township Clerk (REP),Write-in,REP,"Lincoln Township, Precinct 1",1
Lincoln Township Treasurer (REP),Martha Modene,REP,"Lincoln Township, Precinct 1",203
Lincoln Township Treasurer (REP),Write-in,REP,"Lincoln Township, Precinct 1",1
Lincoln Township Trustee (REP),Rachel D. Killingbeck,REP,"Lincoln Township, Precinct 1",103
Lincoln Township Trustee (REP),Linda Lundborg,REP,"Lincoln Township, Precinct 1",45
Lincoln Township Trustee (REP),Nicholas Peffer II,REP,"Lincoln Township, Precinct 1",99
Lincoln Township Trustee (REP),Kathy Yost,REP,"Lincoln Township, Precinct 1",110
Lincoln Township Trustee (REP),Write-in,REP,"Lincoln Township, Precinct 1",1
Marion Township Supervisor (REP),Doug Bontekoe,REP,"Marion Township, Precinct 1",166
Marion Township Supervisor (REP),Write-in,REP,"Marion Township, Precinct 1",4
Marion Township Clerk (REP),Connie Zuiderveen,REP,"Marion Township, Precinct 1",193
Marion Township Clerk (REP),Write-in,REP,"Marion Township, Precinct 1",0
Marion Township Treasurer (REP),Joyce K. Mayle,REP,"Marion Township, Precinct 1",183
Marion Township Treasurer (REP),Write-in,REP,"Marion Township, Precinct 1",0
Marion Township Trustee (REP),Rose Ballew,REP,"Marion Township, Precinct 1",143
Marion Township Trustee (REP),Shannon Carmody,REP,"Marion Township, Precinct 1",144
Marion Township Trustee (REP),Write-in,REP,"Marion Township, Precinct 1",1
Middle Branch Township Supervisor (REP),Don Williams,REP,"Middle Branch Township, Precinct 1",75
Middle Branch Township Supervisor (REP),Glenn Wilson Jr.,REP,"Middle Branch Township, Precinct 1",84
Middle Branch Township Supervisor (REP),Write-in,REP,"Middle Branch Township, Precinct 1",0
Middle Branch Township Clerk (REP),Richielene Beebe,REP,"Middle Branch Township, Precinct 1",145
Middle Branch Township Clerk (REP),Write-in,REP,"Middle Branch Township, Precinct 1",1
Middle Branch Township Treasurer (REP),Robin S. Eisenga,REP,"Middle Branch Township, Precinct 1",73
Middle Branch Township Treasurer (REP),Patricia R. Michell,REP,"Middle Branch Township, Precinct 1",86
Middle Branch Township Treasurer (REP),Write-in,REP,"Middle Branch Township, Precinct 1",0
Middle Branch Township Trustee (REP),Ronald Austin,REP,"Middle Branch Township, Precinct 1",61
Middle Branch Township Trustee (REP),Peggy Ann Hoard,REP,"Middle Branch Township, Precinct 1",118
Middle Branch Township Trustee (REP),Bruce E. Tower,REP,"Middle Branch Township, Precinct 1",106
Middle Branch Township Trustee (REP),Write-in,REP,"Middle Branch Township, Precinct 1",0
Orient Township Supervisor (REP),Matthew Tiedt,REP,"Orient Township, Precinct 1",104
Orient Township Supervisor (REP),Write-in,REP,"Orient Township, Precinct 1",2
Orient Township Clerk (REP),Mark Sochocki,REP,"Orient Township, Precinct 1",102
Orient Township Clerk (REP),Write-in,REP,"Orient Township, Precinct 1",2
Orient Township Treasurer (REP),Cindy Sue Morgan,REP,"Orient Township, Precinct 1",103
Orient Township Treasurer (REP),Write-in,REP,"Orient Township, Precinct 1",2
Orient Township Trustee (REP),Gary V. Earnest,REP,"Orient Township, Precinct 1",85
Orient Township Trustee (REP),Ryan Keathley,REP,"Orient Township, Precinct 1",96
Orient Township Trustee (REP),Write-in,REP,"Orient Township, Precinct 1",4
Osceola Township Supervisor (REP),Timothy Ladd,REP,"Osceola Township, Precinct 1",127
Osceola Township Supervisor (REP),Write-in,REP,"Osceola Township, Precinct 1",11
Osceola Township Clerk (REP),Jennifer Rounds,REP,"Osceola Township, Precinct 1",150
Osceola Township Clerk (REP),Write-in,REP,"Osceola Township, Precinct 1",0
Osceola Township Treasurer (REP),Martin E. Nieman,REP,"Osceola Township, Precinct 1",143
Osceola Township Treasurer (REP),Write-in,REP,"Osceola Township, Precinct 1",1
Osceola Township Trustee (REP),Sherri Bancroft,REP,"Osceola Township, Precinct 1",129
Osceola Township Trustee (REP),Connie R. Holmes,REP,"Osceola Township, Precinct 1",115
Osceola Township Trustee (REP),Write-in,REP,"Osceola Township, Precinct 1",1
Richmond Township Supervisor (REP),Maynard E. Bluhm,REP,"Richmond Township, Precinct 1",257
Richmond Township Supervisor (REP),Write-in,REP,"Richmond Township, Precinct 1",0
Richmond Township Clerk (REP),Linda K. Stieg,REP,"Richmond Township, Precinct 1",266
Richmond Township Clerk (REP),Write-in,REP,"Richmond Township, Precinct 1",0
Richmond Township Treasurer (REP),Carrolin Ruppert,REP,"Richmond Township, Precinct 1",257
Richmond Township Treasurer (REP),Write-in,REP,"Richmond Township, Precinct 1",0
Richmond Township Trustee (REP),Edward Galloup,REP,"Richmond Township, Precinct 1",214
Richmond Township Trustee (REP),John D. Woods,REP,"Richmond Township, Precinct 1",232
Richmond Township Trustee (REP),Write-in,REP,"Richmond Township, Precinct 1",0
Rose Lake Township Supervisor (REP),Morris Langworthy Jr.,REP,"Rose Lake Township, Precinct 1",183
Rose Lake Township Supervisor (REP),Tammy Stoner,REP,"Rose Lake Township, Precinct 1",145
Rose Lake Township Supervisor (REP),Write-in,REP,"Rose Lake Township, Precinct 1",0
Rose Lake Township Clerk (REP),Vicky Schaefer,REP,"Rose Lake Township, Precinct 1",296
Rose Lake Township Clerk (REP),Write-in,REP,"Rose Lake Township, Precinct 1",0
Rose Lake Township Treasurer (REP),Patricia Gregory,REP,"Rose Lake Township, Precinct 1",300
Rose Lake Township Treasurer (REP),Write-in,REP,"Rose Lake Township, Precinct 1",0
Rose Lake Township Trustee (REP),Jerry Cornell,REP,"Rose Lake Township, Precinct 1",146
Rose Lake Township Trustee (REP),Karrie Maes,REP,"Rose Lake Township, Precinct 1",170
Rose Lake Township Trustee (REP),Duey Proctor,REP,"Rose Lake Township, Precinct 1",222
Rose Lake Township Trustee (REP),Write-in,REP,"Rose Lake Township, Precinct 1",1
Sherman Township Supervisor (REP),David Eggle,REP,"Sherman Township, Precinct 1",171
Sherman Township Supervisor (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Sherman Township Clerk (REP),Bethany Bolduc,REP,"Sherman Township, Precinct 1",167
Sherman Township Clerk (REP),Write-in,REP,"Sherman Township, Precinct 1",1
Sherman Township Treasurer (REP),Sharon L. Black,REP,"Sherman Township, Precinct 1",172
Sherman Township Treasurer (REP),Write-in,REP,"Sherman Township, Precinct 1",1
Sherman Township Trustee (REP),Keith G. Calkins,REP,"Sherman Township, Precinct 1",138
Sherman Township Trustee (REP),David P. Johns,REP,"Sherman Township, Precinct 1",134
Sherman Township Trustee (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Sylvan Township Supervisor (REP),Angela Moore,REP,"Sylvan Township, Precinct 1",103
Sylvan Township Supervisor (REP),Write-in,REP,"Sylvan Township, Precinct 1",0
Sylvan Township Clerk (REP),Terry Pritchard,REP,"Sylvan Township, Precinct 1",110
Sylvan Township Clerk (REP),Write-in,REP,"Sylvan Township, Precinct 1",0
Sylvan Township Treasurer (REP),Angela D. Reagan,REP,"Sylvan Township, Precinct 1",108
Sylvan Township Treasurer (REP),Write-in,REP,"Sylvan Township, Precinct 1",0
Sylvan Township Trustee (REP),Jeffrey J. Reagan,REP,"Sylvan Township, Precinct 1",86
Sylvan Township Trustee (REP),Sheila M. Robinson,REP,"Sylvan Township, Precinct 1",87
Sylvan Township Trustee (REP),Write-in,REP,"Sylvan Township, Precinct 1",0
"City of Evart, Precinct 1 Delegate (REP)",Kevinn J. Beemer,REP,"City of Evart, Precinct 1",93
"City of Evart, Precinct 1 Delegate (REP)",Roger Elkins,REP,"City of Evart, Precinct 1",82
"City of Evart, Precinct 1 Delegate (REP)",Write-in,REP,"City of Evart, Precinct 1",0
"City of Reed City, Precinct 1 Delegate (REP)",Write-in,REP,"City of Reed City, Precinct 1",5
"City of Reed City, Precinct 1 Delegate (REP)",Robert Noel Simmons,REP,"City of Reed City, Precinct 1",1
"Burdell Township, Precinct 1 Delegate (REP)",Walter Hartline,REP,"Burdell Township, Precinct 1",204
"Burdell Township, Precinct 1 Delegate (REP)",George L. Millen,REP,"Burdell Township, Precinct 1",169
"Burdell Township, Precinct 1 Delegate (REP)",Laurie J. Millen,REP,"Burdell Township, Precinct 1",167
"Burdell Township, Precinct 1 Delegate (REP)",Write-in,REP,"Burdell Township, Precinct 1",0
"Cedar Township, Precinct 1 Delegate (REP)",Write-in,REP,"Cedar Township, Precinct 1",5
"Evart Township, Precinct 1 Delegate (REP)",Write-in,REP,"Evart Township, Precinct 1",9
"Hartwick Township, Precinct 1 Delegate (REP)",Write-in,REP,"Hartwick Township, Precinct 1",2
"Hartwick Township, Precinct 1 Delegate (REP)",Leisa Mary Ritzer,REP,"Hartwick Township, Precinct 1",1
"Hersey Township, Precinct 1 Delegate (REP)",Karen J. Bluhm,REP,"Hersey Township, Precinct 1",187
"Hersey Township, Precinct 1 Delegate (REP)",Write-in,REP,"Hersey Township, Precinct 1",1
"Highland Township, Precinct 1 Delegate (REP)",Lynn Leslie Rice,REP,"Highland Township, Precinct 1",121
"Highland Township, Precinct 1 Delegate (REP)",Paul Siewinski,REP,"Highland Township, Precinct 1",87
"Highland Township, Precinct 1 Delegate (REP)",Write-in,REP,"Highland Township, Precinct 1",0
"Leroy Township, Precinct 1 Delegate (REP)",Burton H. Dery Jr.,REP,"Leroy Township, Precinct 1",106
"Leroy Township, Precinct 1 Delegate (REP)",James P. Dery,REP,"Leroy Township, Precinct 1",120
"Leroy Township, Precinct 1 Delegate (REP)",Daniel H. Pemberton,REP,"Leroy Township, Precinct 1",122
"Leroy Township, Precinct 1 Delegate (REP)",Write-in,REP,"Leroy Township, Precinct 1",0
"Lincoln Township, Precinct 1 Delegate (REP)",Write-in,REP,"Lincoln Township, Precinct 1",4
"Marion Township, Precinct 1 Delegate (REP)",Daniel L. Williams,REP,"Marion Township, Precinct 1",157
"Marion Township, Precinct 1 Delegate (REP)",Lola G. Williams,REP,"Marion Township, Precinct 1",129
"Marion Township, Precinct 1 Delegate (REP)",Write-in,REP,"Marion Township, Precinct 1",5
"Middle Branch Township, Precinct 1 Delegate (REP)",Peggy A. Hoard,REP,"Middle Branch Township, Precinct 1",141
"Middle Branch Township, Precinct 1 Delegate (REP)",Robert Hoard,REP,"Middle Branch Township, Precinct 1",129
"Middle Branch Township, Precinct 1 Delegate (REP)",Write-in,REP,"Middle Branch Township, Precinct 1",0
"Orient Township, Precinct 1 Delegate (REP)",Alan Tiedt,REP,"Orient Township, Precinct 1",91
"Orient Township, Precinct 1 Delegate (REP)",Patrick A. Tiedt,REP,"Orient Township, Precinct 1",91
"Orient Township, Precinct 1 Delegate (REP)",Write-in,REP,"Orient Township, Precinct 1",1
"Osceola Township, Precinct 1 Delegate (REP)",Write-in,REP,"Osceola Township, Precinct 1",0
"Richmond Township, Precinct 1 Delegate (REP)",Katherine Fleming,REP,"Richmond Township, Precinct 1",222
"Richmond Township, Precinct 1 Delegate (REP)",Patrick Fleming,REP,"Richmond Township, Precinct 1",199
"Richmond Township, Precinct 1 Delegate (REP)",Write-in,REP,"Richmond Township, Precinct 1",5
"Rose Lake Township, Precinct 1 Delegate (REP)",James A. Crawford,REP,"Rose Lake Township, Precinct 1",232
"Rose Lake Township, Precinct 1 Delegate (REP)",Nancy S. Crawford,REP,"Rose Lake Township, Precinct 1",198
"Rose Lake Township, Precinct 1 Delegate (REP)",Sarah Hayes,REP,"Rose Lake Township, Precinct 1",229
"Rose Lake Township, Precinct 1 Delegate (REP)",Write-in,REP,"Rose Lake Township, Precinct 1",0
"Sherman Township, Precinct 1 Delegate (REP)",Write-in,REP,"Sherman Township, Precinct 1",7
"Sylvan Township, Precinct 1 Delegate (REP)",Carol A. Wojcik,REP,"Sylvan Township, Precinct 1",73
"Sylvan Township, Precinct 1 Delegate (REP)",Andrew Wolff,REP,"Sylvan Township, Precinct 1",66
"Sylvan Township, Precinct 1 Delegate (REP)",Dana Wolff,REP,"Sylvan Township, Precinct 1",56
"Sylvan Township, Precinct 1 Delegate (REP)",Write-in,REP,"Sylvan Township, Precinct 1",0
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Burdell Township, Precinct 1",211
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Burdell Township, Precinct 1",109
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Cedar Township, Precinct 1",110
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Cedar Township, Precinct 1",40
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Evart Township, Precinct 1",202
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Evart Township, Precinct 1",70
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Hartwick Township, Precinct 1",59
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Hartwick Township, Precinct 1",30
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Hersey Township, Precinct 1",208
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Hersey Township, Precinct 1",80
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Highland Township, Precinct 1",108
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Highland Township, Precinct 1",52
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Leroy Township, Precinct 1",193
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Leroy Township, Precinct 1",69
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Lincoln Township, Precinct 1",209
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Lincoln Township, Precinct 1",75
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Marion Township, Precinct 1",180
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Marion Township, Precinct 1",85
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Middle Branch Township, Precinct 1",141
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Middle Branch Township, Precinct 1",54
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Orient Township, Precinct 1",93
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Orient Township, Precinct 1",50
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Osceola Township, Precinct 1",125
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Osceola Township, Precinct 1",78
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Richmond Township, Precinct 1",276
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Richmond Township, Precinct 1",106
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Rose Lake Township, Precinct 1",262
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Rose Lake Township, Precinct 1",124
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Sherman Township, Precinct 1",180
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Sherman Township, Precinct 1",50
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"Sylvan Township, Precinct 1",91
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"Sylvan Township, Precinct 1",72
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"City of Evart, Precinct 1",129
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"City of Evart, Precinct 1",53
Osceola County Proposition for 9-1-1 Emergency Service System Funding,Yes,,"City of Reed City, Precinct 1",294
Osceola County Proposition for 9-1-1 Emergency Service System Funding,No,,"City of Reed City, Precinct 1",60
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Burdell Township, Precinct 1",181
Osceola County Senior Citizens Services Millage Proposal,No,,"Burdell Township, Precinct 1",139
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Cedar Township, Precinct 1",102
Osceola County Senior Citizens Services Millage Proposal,No,,"Cedar Township, Precinct 1",45
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Evart Township, Precinct 1",164
Osceola County Senior Citizens Services Millage Proposal,No,,"Evart Township, Precinct 1",107
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Hartwick Township, Precinct 1",64
Osceola County Senior Citizens Services Millage Proposal,No,,"Hartwick Township, Precinct 1",25
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Hersey Township, Precinct 1",205
Osceola County Senior Citizens Services Millage Proposal,No,,"Hersey Township, Precinct 1",83
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Highland Township, Precinct 1",98
Osceola County Senior Citizens Services Millage Proposal,No,,"Highland Township, Precinct 1",61
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Leroy Township, Precinct 1",178
Osceola County Senior Citizens Services Millage Proposal,No,,"Leroy Township, Precinct 1",84
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Lincoln Township, Precinct 1",191
Osceola County Senior Citizens Services Millage Proposal,No,,"Lincoln Township, Precinct 1",89
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Marion Township, Precinct 1",160
Osceola County Senior Citizens Services Millage Proposal,No,,"Marion Township, Precinct 1",106
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Middle Branch Township, Precinct 1",108
Osceola County Senior Citizens Services Millage Proposal,No,,"Middle Branch Township, Precinct 1",87
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Orient Township, Precinct 1",85
Osceola County Senior Citizens Services Millage Proposal,No,,"Orient Township, Precinct 1",58
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Osceola Township, Precinct 1",118
Osceola County Senior Citizens Services Millage Proposal,No,,"Osceola Township, Precinct 1",85
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Richmond Township, Precinct 1",258
Osceola County Senior Citizens Services Millage Proposal,No,,"Richmond Township, Precinct 1",123
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Rose Lake Township, Precinct 1",226
Osceola County Senior Citizens Services Millage Proposal,No,,"Rose Lake Township, Precinct 1",160
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Sherman Township, Precinct 1",150
Osceola County Senior Citizens Services Millage Proposal,No,,"Sherman Township, Precinct 1",78
Osceola County Senior Citizens Services Millage Proposal,Yes,,"Sylvan Township, Precinct 1",88
Osceola County Senior Citizens Services Millage Proposal,No,,"Sylvan Township, Precinct 1",77
Osceola County Senior Citizens Services Millage Proposal,Yes,,"City of Evart, Precinct 1",126
Osceola County Senior Citizens Services Millage Proposal,No,,"City of Evart, Precinct 1",56
Osceola County Senior Citizens Services Millage Proposal,Yes,,"City of Reed City, Precinct 1",268
Osceola County Senior Citizens Services Millage Proposal,No,,"City of Reed City, Precinct 1",86
Cedar Township Road Millage Renewal,Yes,,"Cedar Township, Precinct 1",112
Cedar Township Road Millage Renewal,No,,"Cedar Township, Precinct 1",37
Leroy Township Renewal of Road Maintenance & Improvement Millage,Yes,,"Leroy Township, Precinct 1",176
Leroy Township Renewal of Road Maintenance & Improvement Millage,No,,"Leroy Township, Precinct 1",86
Marion Township Road Millage,Yes,,"Marion Township, Precinct 1",142
Marion Township Road Millage,No,,"Marion Township, Precinct 1",124
Middle Branch Township Millage Proposal,Yes,,"Middle Branch Township, Precinct 1",136
Middle Branch Township Millage Proposal,No,,"Middle Branch Township, Precinct 1",60
Orient Township Millage for Maintenance of Township Roads,Yes,,"Orient Township, Precinct 1",91
Orient Township Millage for Maintenance of Township Roads,No,,"Orient Township, Precinct 1",54
Osceola Township Millage Renewal Road Improvement and Maintenance,Yes,,"Osceola Township, Precinct 1",124
Osceola Township Millage Renewal Road Improvement and Maintenance,No,,"Osceola Township, Precinct 1",80
Sherman Township Road Millage,Yes,,"Sherman Township, Precinct 1",148
Sherman Township Road Millage,No,,"Sherman Township, Precinct 1",79
Pine River Area Schools Bond Proposal,Yes,,"Burdell Township, Precinct 1",188
Pine River Area Schools Bond Proposal,No,,"Burdell Township, Precinct 1",133
Pine River Area Schools Bond Proposal,Yes,,"Cedar Township, Precinct 1",39
Pine River Area Schools Bond Proposal,No,,"Cedar Township, Precinct 1",30
Pine River Area Schools Bond Proposal,Yes,,"Hartwick Township, Precinct 1",7
Pine River Area Schools Bond Proposal,No,,"Hartwick Township, Precinct 1",0
Pine River Area Schools Bond Proposal,Yes,,"Leroy Township, Precinct 1",166
Pine River Area Schools Bond Proposal,No,,"Leroy Township, Precinct 1",84
Pine River Area Schools Bond Proposal,Yes,,"Lincoln Township, Precinct 1",52
Pine River Area Schools Bond Proposal,No,,"Lincoln Township, Precinct 1",62
Pine River Area Schools Bond Proposal,Yes,,"Rose Lake Township, Precinct 1",204
Pine River Area Schools Bond Proposal,No,,"Rose Lake Township, Precinct 1",175
Pine River Area Schools Bond Proposal,Yes,,"Sherman Township, Precinct 1",106
Pine River Area Schools Bond Proposal,No,,"Sherman Township, Precinct 1",59
Pine River Area Schools Bond Proposal,Yes,,Cherry Grove Township (Wexford County),4
Pine River Area Schools Bond Proposal,No,,Cherry Grove Township (Wexford County),3
Pine River Area Schools Bond Proposal,Yes,,Clam Lake Township (Wexford County),7
Pine River Area Schools Bond Proposal,No,,Clam Lake Township (Wexford County),5
Pine River Area Schools Bond Proposal,Yes,,Dover Township (Lake County),51
Pine River Area Schools Bond Proposal,No,,Dover Township (Lake County),39
Pine River Area Schools Bond Proposal,Yes,,Ellsworth Township (Lake County),122
Pine River Area Schools Bond Proposal,No,,Ellsworth Township (Lake County),100
Pine River Area Schools Bond Proposal,Yes,,Newkirk Township (Lake County),87
Pine River Area Schools Bond Proposal,No,,Newkirk Township (Lake County),54
Pine River Area Schools Bond Proposal,Yes,,Pinora Township (Lake County),23
Pine River Area Schools Bond Proposal,No,,Pinora Township (Lake County),24
Reed City District Library Library Millage Renewal Proposal,Yes,,"Lincoln Township, Precinct 1",170
Reed City District Library Library Millage Renewal Proposal,No,,"Lincoln Township, Precinct 1",116
Reed City District Library Library Millage Renewal Proposal,Yes,,"Richmond Township, Precinct 1",253
Reed City District Library Library Millage Renewal Proposal,No,,"Richmond Township, Precinct 1",128
Reed City District Library Library Millage Renewal Proposal,Yes,,"City of Reed City, Precinct 1",265
Reed City District Library Library Millage Renewal Proposal,No,,"City of Reed City, Precinct 1",89
Marion Area District Library Library Millage Proposal,Yes,,"Marion Township, Precinct 1",135
Marion Area District Library Library Millage Proposal,No,,"Marion Township, Precinct 1",105
