Contest,Candidate,Party,Precinct,Votes
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Milan, Precinct 1",96
Monroe County Sheriff (REP),Write-in,REP,"City of Milan, Precinct 1",0
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 1",169
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 1",1
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 2",129
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 2",0
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 3N",56
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 3N",3
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 3S",36
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 3S",0
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 4",234
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 4",3
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 5",250
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 5",3
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Monroe, Precinct 6",240
Monroe County Sheriff (REP),Write-in,REP,"City of Monroe, Precinct 6",2
Monroe County Sheriff (REP),Troy Goodnough,REP,"City of Petersburg, Precinct 1",75
Monroe County Sheriff (REP),Write-in,REP,"City of Petersburg, Precinct 1",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Ash Township, Precinct 1",230
Monroe County Clerk (REP),Write-in,REP,"Ash Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Ash Township, Precinct 2",326
Monroe County Clerk (REP),Write-in,REP,"Ash Township, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Ash Township, Precinct 3",267
Monroe County Clerk (REP),Write-in,REP,"Ash Township, Precinct 3",3
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 1",95
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 2",180
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 2",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 3",157
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 3",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 4",231
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 4",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 5",182
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 5",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 6",259
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 6",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 7",194
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 7",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 8",214
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 8",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 9",164
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 9",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 10",141
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 10",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 11",217
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 11",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 12",173
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 12",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 13",173
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 13",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Bedford Township, Precinct 14",108
Monroe County Clerk (REP),Write-in,REP,"Bedford Township, Precinct 14",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Berlin Township, Precinct 1",130
Monroe County Clerk (REP),Write-in,REP,"Berlin Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Berlin Township, Precinct 2",234
Monroe County Clerk (REP),Write-in,REP,"Berlin Township, Precinct 2",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Berlin Township, Precinct 3",148
Monroe County Clerk (REP),Write-in,REP,"Berlin Township, Precinct 3",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Berlin Township, Precinct 4",205
Monroe County Clerk (REP),Write-in,REP,"Berlin Township, Precinct 4",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Dundee Township, Precinct 1",127
Monroe County Clerk (REP),Write-in,REP,"Dundee Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Dundee Township, Precinct 2",145
Monroe County Clerk (REP),Write-in,REP,"Dundee Township, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Dundee Township, Precinct 3",191
Monroe County Clerk (REP),Write-in,REP,"Dundee Township, Precinct 3",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Erie Township, Precinct 1",373
Monroe County Clerk (REP),Write-in,REP,"Erie Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Exeter Township, Precinct 1",175
Monroe County Clerk (REP),Write-in,REP,"Exeter Township, Precinct 1",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Exeter Township, Precinct 2",191
Monroe County Clerk (REP),Write-in,REP,"Exeter Township, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 1",108
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 1",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 2",159
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 3",205
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 3",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 4",232
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 4",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 5",123
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 5",3
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 6",223
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 6",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 7",312
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 7",4
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 8",192
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 8",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Frenchtown Township, Precinct 9",160
Monroe County Clerk (REP),Write-in,REP,"Frenchtown Township, Precinct 9",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Ida Township, Precinct 1",282
Monroe County Clerk (REP),Write-in,REP,"Ida Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Ida Township, Precinct 2",255
Monroe County Clerk (REP),Write-in,REP,"Ida Township, Precinct 2",1
Monroe County Clerk (REP),Annamarie Osment,REP,"La Salle Township, Precinct 1",231
Monroe County Clerk (REP),Write-in,REP,"La Salle Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"La Salle Township, Precinct 2",279
Monroe County Clerk (REP),Write-in,REP,"La Salle Township, Precinct 2",2
Monroe County Clerk (REP),Annamarie Osment,REP,"London Township, Precinct 1",233
Monroe County Clerk (REP),Write-in,REP,"London Township, Precinct 1",3
Monroe County Clerk (REP),Annamarie Osment,REP,"Milan Township, Precinct 1",204
Monroe County Clerk (REP),Write-in,REP,"Milan Township, Precinct 1",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 1",146
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 2",64
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 3",151
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 3",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 4",172
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 4",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 5",306
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 5",2
Monroe County Clerk (REP),Annamarie Osment,REP,"Monroe Charter Township, Precinct 6",240
Monroe County Clerk (REP),Write-in,REP,"Monroe Charter Township, Precinct 6",0
Monroe County Clerk (REP),Annamarie Osment,REP,"Raisinville Township, Precinct 1",325
Monroe County Clerk (REP),Write-in,REP,"Raisinville Township, Precinct 1",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Raisinville Township, Precinct 2",257
Monroe County Clerk (REP),Write-in,REP,"Raisinville Township, Precinct 2",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Summerfield Township, Precinct 1",388
Monroe County Clerk (REP),Write-in,REP,"Summerfield Township, Precinct 1",3
Monroe County Clerk (REP),Annamarie Osment,REP,"Whiteford Township, Precinct 1",368
Monroe County Clerk (REP),Write-in,REP,"Whiteford Township, Precinct 1",1
Monroe County Clerk (REP),Annamarie Osment,REP,"Whiteford Township, Precinct 2",430
Monroe County Clerk (REP),Write-in,REP,"Whiteford Township, Precinct 2",4
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Luna Pier, Precinct 1",82
Monroe County Clerk (REP),Write-in,REP,"City of Luna Pier, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Milan, Precinct 1",94
Monroe County Clerk (REP),Write-in,REP,"City of Milan, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 1",171
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 1",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 2",120
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 2",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 3N",58
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 3N",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 3S",35
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 3S",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 4",218
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 4",0
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 5",225
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 5",5
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Monroe, Precinct 6",223
Monroe County Clerk (REP),Write-in,REP,"City of Monroe, Precinct 6",2
Monroe County Clerk (REP),Annamarie Osment,REP,"City of Petersburg, Precinct 1",77
Monroe County Clerk (REP),Write-in,REP,"City of Petersburg, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Ash Township, Precinct 1",214
Monroe County Treasurer (REP),Write-in,REP,"Ash Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Ash Township, Precinct 2",320
Monroe County Treasurer (REP),Write-in,REP,"Ash Township, Precinct 2",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Ash Township, Precinct 3",256
Monroe County Treasurer (REP),Write-in,REP,"Ash Township, Precinct 3",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 1",91
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 2",177
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 2",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 3",152
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 3",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 4",225
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 4",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 5",175
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 5",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 6",257
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 6",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 7",190
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 7",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 8",208
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 8",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 9",158
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 9",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 10",137
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 10",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 11",209
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 11",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 12",168
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 12",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 13",172
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 13",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Bedford Township, Precinct 14",106
Monroe County Treasurer (REP),Write-in,REP,"Bedford Township, Precinct 14",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Berlin Township, Precinct 1",121
Monroe County Treasurer (REP),Write-in,REP,"Berlin Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Berlin Township, Precinct 2",227
Monroe County Treasurer (REP),Write-in,REP,"Berlin Township, Precinct 2",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Berlin Township, Precinct 3",145
Monroe County Treasurer (REP),Write-in,REP,"Berlin Township, Precinct 3",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Berlin Township, Precinct 4",199
Monroe County Treasurer (REP),Write-in,REP,"Berlin Township, Precinct 4",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Dundee Township, Precinct 1",124
Monroe County Treasurer (REP),Write-in,REP,"Dundee Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Dundee Township, Precinct 2",144
Monroe County Treasurer (REP),Write-in,REP,"Dundee Township, Precinct 2",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Dundee Township, Precinct 3",185
Monroe County Treasurer (REP),Write-in,REP,"Dundee Township, Precinct 3",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Erie Township, Precinct 1",362
Monroe County Treasurer (REP),Write-in,REP,"Erie Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Exeter Township, Precinct 1",168
Monroe County Treasurer (REP),Write-in,REP,"Exeter Township, Precinct 1",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Exeter Township, Precinct 2",182
Monroe County Treasurer (REP),Write-in,REP,"Exeter Township, Precinct 2",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 1",110
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 1",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 2",151
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 2",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 3",194
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 3",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 4",220
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 4",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 5",120
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 5",3
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 6",207
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 6",3
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 7",295
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 7",4
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 8",192
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 8",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Frenchtown Township, Precinct 9",150
Monroe County Treasurer (REP),Write-in,REP,"Frenchtown Township, Precinct 9",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Ida Township, Precinct 1",276
Monroe County Treasurer (REP),Write-in,REP,"Ida Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Ida Township, Precinct 2",240
Monroe County Treasurer (REP),Write-in,REP,"Ida Township, Precinct 2",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"La Salle Township, Precinct 1",214
Monroe County Treasurer (REP),Write-in,REP,"La Salle Township, Precinct 1",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"La Salle Township, Precinct 2",268
Monroe County Treasurer (REP),Write-in,REP,"La Salle Township, Precinct 2",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"London Township, Precinct 1",227
Monroe County Treasurer (REP),Write-in,REP,"London Township, Precinct 1",3
Monroe County Treasurer (REP),Jesse Stanford,REP,"Milan Township, Precinct 1",201
Monroe County Treasurer (REP),Write-in,REP,"Milan Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 1",140
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 1",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 2",60
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 2",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 3",139
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 3",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 4",171
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 4",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 5",295
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 5",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Monroe Charter Township, Precinct 6",226
Monroe County Treasurer (REP),Write-in,REP,"Monroe Charter Township, Precinct 6",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Raisinville Township, Precinct 1",302
Monroe County Treasurer (REP),Write-in,REP,"Raisinville Township, Precinct 1",3
Monroe County Treasurer (REP),Jesse Stanford,REP,"Raisinville Township, Precinct 2",246
Monroe County Treasurer (REP),Write-in,REP,"Raisinville Township, Precinct 2",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"Summerfield Township, Precinct 1",379
Monroe County Treasurer (REP),Write-in,REP,"Summerfield Township, Precinct 1",2
Monroe County Treasurer (REP),Jesse Stanford,REP,"Whiteford Township, Precinct 1",357
Monroe County Treasurer (REP),Write-in,REP,"Whiteford Township, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"Whiteford Township, Precinct 2",420
Monroe County Treasurer (REP),Write-in,REP,"Whiteford Township, Precinct 2",5
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Luna Pier, Precinct 1",87
Monroe County Treasurer (REP),Write-in,REP,"City of Luna Pier, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Milan, Precinct 1",92
Monroe County Treasurer (REP),Write-in,REP,"City of Milan, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 1",161
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 1",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 2",118
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 2",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 3N",58
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 3N",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 3S",33
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 3S",0
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 4",209
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 4",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 5",213
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 5",3
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Monroe, Precinct 6",213
Monroe County Treasurer (REP),Write-in,REP,"City of Monroe, Precinct 6",1
Monroe County Treasurer (REP),Jesse Stanford,REP,"City of Petersburg, Precinct 1",73
Monroe County Treasurer (REP),Write-in,REP,"City of Petersburg, Precinct 1",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Ash Township, Precinct 1",40
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Ash Township, Precinct 1",59
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Ash Township, Precinct 1",128
Monroe County Drain Commissioner (REP),Write-in,REP,"Ash Township, Precinct 1",2
Monroe County Drain Commissioner (REP),John Gonta,REP,"Ash Township, Precinct 2",45
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Ash Township, Precinct 2",111
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Ash Township, Precinct 2",171
Monroe County Drain Commissioner (REP),Write-in,REP,"Ash Township, Precinct 2",1
Monroe County Drain Commissioner (REP),John Gonta,REP,"Ash Township, Precinct 3",43
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Ash Township, Precinct 3",49
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Ash Township, Precinct 3",168
Monroe County Drain Commissioner (REP),Write-in,REP,"Ash Township, Precinct 3",3
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 1",19
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 1",17
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 1",59
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 1",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 2",22
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 2",38
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 2",130
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 2",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 3",33
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 3",28
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 3",103
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 3",2
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 4",38
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 4",43
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 4",157
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 4",1
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 5",18
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 5",44
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 5",126
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 5",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 6",35
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 6",51
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 6",205
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 6",2
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 7",24
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 7",36
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 7",144
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 7",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 8",37
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 8",40
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 8",153
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 8",3
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 9",16
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 9",26
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 9",127
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 9",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 10",24
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 10",28
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 10",99
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 10",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 11",27
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 11",63
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 11",144
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 11",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 12",17
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 12",30
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 12",130
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 12",1
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 13",34
Monroe County Drain Commissioner (REP),Jamie O'Brien,REP,"Bedford Township, Precinct 13",38
Monroe County Drain Commissioner (REP),David P. Thompson,REP,"Bedford Township, Precinct 13",109
Monroe County Drain Commissioner (REP),Write-in,REP,"Bedford Township, Precinct 13",0
Monroe County Drain Commissioner (REP),John Gonta,REP,"Bedford Township, Precinct 14",17
