Contest,Candidate,Party,Precinct,Votes
United States Senator for State (REP),Write-in,REP,"Merrill Township, Precinct 1",3
United States Senator for State (REP),Justin Amash,REP,"Monroe Township, Precinct 1",11
United States Senator for State (REP),Sherry O'Donnell,REP,"Monroe Township, Precinct 1",4
United States Senator for State (REP),Sandy Pensler,REP,"Monroe Township, Precinct 1",5
United States Senator for State (REP),Mike Rogers,REP,"Monroe Township, Precinct 1",30
United States Senator for State (REP),Write-in,REP,"Monroe Township, Precinct 1",0
United States Senator for State (REP),Justin Amash,REP,"Norwich Township, Precinct 1",25
United States Senator for State (REP),Sherry O'Donnell,REP,"Norwich Township, Precinct 1",17
United States Senator for State (REP),Sandy Pensler,REP,"Norwich Township, Precinct 1",8
United States Senator for State (REP),Mike Rogers,REP,"Norwich Township, Precinct 1",64
United States Senator for State (REP),Write-in,REP,"Norwich Township, Precinct 1",0
United States Senator for State (REP),Justin Amash,REP,"Sheridan Charter Township, Precinct 1",139
United States Senator for State (REP),Sherry O'Donnell,REP,"Sheridan Charter Township, Precinct 1",65
United States Senator for State (REP),Sandy Pensler,REP,"Sheridan Charter Township, Precinct 1",44
United States Senator for State (REP),Mike Rogers,REP,"Sheridan Charter Township, Precinct 1",238
United States Senator for State (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",1
United States Senator for State (REP),Justin Amash,REP,"Sherman Township, Precinct 1",91
United States Senator for State (REP),Sherry O'Donnell,REP,"Sherman Township, Precinct 1",58
United States Senator for State (REP),Sandy Pensler,REP,"Sherman Township, Precinct 1",40
United States Senator for State (REP),Mike Rogers,REP,"Sherman Township, Precinct 1",215
United States Senator for State (REP),Write-in,REP,"Sherman Township, Precinct 1",1
United States Senator for State (REP),Justin Amash,REP,"Troy Township, Precinct 1",4
United States Senator for State (REP),Sherry O'Donnell,REP,"Troy Township, Precinct 1",7
United States Senator for State (REP),Sandy Pensler,REP,"Troy Township, Precinct 1",1
United States Senator for State (REP),Mike Rogers,REP,"Troy Township, Precinct 1",17
United States Senator for State (REP),Write-in,REP,"Troy Township, Precinct 1",0
United States Senator for State (REP),Justin Amash,REP,"Wilcox Township, Precinct 1",38
United States Senator for State (REP),Sherry O'Donnell,REP,"Wilcox Township, Precinct 1",25
United States Senator for State (REP),Sandy Pensler,REP,"Wilcox Township, Precinct 1",11
United States Senator for State (REP),Mike Rogers,REP,"Wilcox Township, Precinct 1",71
United States Senator for State (REP),Write-in,REP,"Wilcox Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"City of Fremont, Precinct 1",336
Representative in Congress 2nd District (REP),Write-in,REP,"City of Fremont, Precinct 1",2
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"City of Fremont, Precinct 2",287
Representative in Congress 2nd District (REP),Write-in,REP,"City of Fremont, Precinct 2",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"City of Grant, Precinct 1",95
Representative in Congress 2nd District (REP),Write-in,REP,"City of Grant, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"City of Newaygo, Precinct 1",235
Representative in Congress 2nd District (REP),Write-in,REP,"City of Newaygo, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"City of White Cloud, Precinct 1",191
Representative in Congress 2nd District (REP),Write-in,REP,"City of White Cloud, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Ashland Township, Precinct 1",352
Representative in Congress 2nd District (REP),Write-in,REP,"Ashland Township, Precinct 1",5
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Barton Township, Precinct 1",93
Representative in Congress 2nd District (REP),Write-in,REP,"Barton Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Beaver Township, Precinct 1",45
Representative in Congress 2nd District (REP),Write-in,REP,"Beaver Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Big Prairie Township, Precinct 1",263
Representative in Congress 2nd District (REP),Write-in,REP,"Big Prairie Township, Precinct 1",3
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Bridgeton Township, Precinct 1",290
Representative in Congress 2nd District (REP),Write-in,REP,"Bridgeton Township, Precinct 1",3
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Brooks Township, Precinct 1",642
Representative in Congress 2nd District (REP),Write-in,REP,"Brooks Township, Precinct 1",5
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Croton Township, Precinct 1",540
Representative in Congress 2nd District (REP),Write-in,REP,"Croton Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Dayton Township, Precinct 1",364
Representative in Congress 2nd District (REP),Write-in,REP,"Dayton Township, Precinct 1",3
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Denver Township, Precinct 1",170
Representative in Congress 2nd District (REP),Write-in,REP,"Denver Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Ensley Township, Precinct 1",384
Representative in Congress 2nd District (REP),Write-in,REP,"Ensley Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Everett Township, Precinct 1",308
Representative in Congress 2nd District (REP),Write-in,REP,"Everett Township, Precinct 1",4
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Garfield Township, Precinct 1",377
Representative in Congress 2nd District (REP),Write-in,REP,"Garfield Township, Precinct 1",3
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Goodwell Township, Precinct 1",98
Representative in Congress 2nd District (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Grant Township, Precinct 1",415
Representative in Congress 2nd District (REP),Write-in,REP,"Grant Township, Precinct 1",3
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Home Township, Precinct 1",49
Representative in Congress 2nd District (REP),Write-in,REP,"Home Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Lilley Township, Precinct 1",111
Representative in Congress 2nd District (REP),Write-in,REP,"Lilley Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Lincoln Township, Precinct 1",211
Representative in Congress 2nd District (REP),Write-in,REP,"Lincoln Township, Precinct 1",1
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Merrill Township, Precinct 1",120
Representative in Congress 2nd District (REP),Write-in,REP,"Merrill Township, Precinct 1",5
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Monroe Township, Precinct 1",48
Representative in Congress 2nd District (REP),Write-in,REP,"Monroe Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Norwich Township, Precinct 1",110
Representative in Congress 2nd District (REP),Write-in,REP,"Norwich Township, Precinct 1",2
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Sheridan Charter Township, Precinct 1",448
Representative in Congress 2nd District (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",2
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Sherman Township, Precinct 1",361
Representative in Congress 2nd District (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Troy Township, Precinct 1",28
Representative in Congress 2nd District (REP),Write-in,REP,"Troy Township, Precinct 1",0
Representative in Congress 2nd District (REP),John R. Moolenaar,REP,"Wilcox Township, Precinct 1",127
Representative in Congress 2nd District (REP),Write-in,REP,"Wilcox Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"City of Fremont, Precinct 1",275
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"City of Fremont, Precinct 1",86
Representative in State Legislature 101st District (REP),Write-in,REP,"City of Fremont, Precinct 1",3
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"City of Fremont, Precinct 2",233
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"City of Fremont, Precinct 2",74
Representative in State Legislature 101st District (REP),Write-in,REP,"City of Fremont, Precinct 2",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"City of Grant, Precinct 1",88
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"City of Grant, Precinct 1",20
Representative in State Legislature 101st District (REP),Write-in,REP,"City of Grant, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"City of Newaygo, Precinct 1",201
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"City of Newaygo, Precinct 1",63
Representative in State Legislature 101st District (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"City of White Cloud, Precinct 1",143
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"City of White Cloud, Precinct 1",61
Representative in State Legislature 101st District (REP),Write-in,REP,"City of White Cloud, Precinct 1",1
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Ashland Township, Precinct 1",284
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Ashland Township, Precinct 1",92
Representative in State Legislature 101st District (REP),Write-in,REP,"Ashland Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Barton Township, Precinct 1",61
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Barton Township, Precinct 1",26
Representative in State Legislature 101st District (REP),Write-in,REP,"Barton Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Beaver Township, Precinct 1",37
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Beaver Township, Precinct 1",9
Representative in State Legislature 101st District (REP),Write-in,REP,"Beaver Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Big Prairie Township, Precinct 1",214
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Big Prairie Township, Precinct 1",71
Representative in State Legislature 101st District (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Bridgeton Township, Precinct 1",212
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Bridgeton Township, Precinct 1",92
Representative in State Legislature 101st District (REP),Write-in,REP,"Bridgeton Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Brooks Township, Precinct 1",538
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Brooks Township, Precinct 1",188
Representative in State Legislature 101st District (REP),Write-in,REP,"Brooks Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Croton Township, Precinct 1",422
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Croton Township, Precinct 1",184
Representative in State Legislature 101st District (REP),Write-in,REP,"Croton Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Dayton Township, Precinct 1",330
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Dayton Township, Precinct 1",65
Representative in State Legislature 101st District (REP),Write-in,REP,"Dayton Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Denver Township, Precinct 1",157
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Denver Township, Precinct 1",32
Representative in State Legislature 101st District (REP),Write-in,REP,"Denver Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Ensley Township, Precinct 1",316
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Ensley Township, Precinct 1",87
Representative in State Legislature 101st District (REP),Write-in,REP,"Ensley Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Everett Township, Precinct 1",238
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Everett Township, Precinct 1",98
Representative in State Legislature 101st District (REP),Write-in,REP,"Everett Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Garfield Township, Precinct 1",317
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Garfield Township, Precinct 1",95
Representative in State Legislature 101st District (REP),Write-in,REP,"Garfield Township, Precinct 1",3
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Goodwell Township, Precinct 1",91
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Goodwell Township, Precinct 1",18
Representative in State Legislature 101st District (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Grant Township, Precinct 1",370
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Grant Township, Precinct 1",84
Representative in State Legislature 101st District (REP),Write-in,REP,"Grant Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Home Township, Precinct 1",36
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Home Township, Precinct 1",13
Representative in State Legislature 101st District (REP),Write-in,REP,"Home Township, Precinct 1",1
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Lilley Township, Precinct 1",81
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Lilley Township, Precinct 1",33
Representative in State Legislature 101st District (REP),Write-in,REP,"Lilley Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Lincoln Township, Precinct 1",187
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Lincoln Township, Precinct 1",57
Representative in State Legislature 101st District (REP),Write-in,REP,"Lincoln Township, Precinct 1",2
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Merrill Township, Precinct 1",98
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Merrill Township, Precinct 1",30
Representative in State Legislature 101st District (REP),Write-in,REP,"Merrill Township, Precinct 1",4
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Monroe Township, Precinct 1",36
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Monroe Township, Precinct 1",14
Representative in State Legislature 101st District (REP),Write-in,REP,"Monroe Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Norwich Township, Precinct 1",82
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Norwich Township, Precinct 1",30
Representative in State Legislature 101st District (REP),Write-in,REP,"Norwich Township, Precinct 1",1
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Sheridan Charter Township, Precinct 1",374
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Sheridan Charter Township, Precinct 1",114
Representative in State Legislature 101st District (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",1
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Sherman Township, Precinct 1",323
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Sherman Township, Precinct 1",97
Representative in State Legislature 101st District (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Troy Township, Precinct 1",24
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Troy Township, Precinct 1",5
Representative in State Legislature 101st District (REP),Write-in,REP,"Troy Township, Precinct 1",0
Representative in State Legislature 101st District (REP),Joseph D. Fox,REP,"Wilcox Township, Precinct 1",109
Representative in State Legislature 101st District (REP),Brandon Scott McDonald,REP,"Wilcox Township, Precinct 1",38
Representative in State Legislature 101st District (REP),Write-in,REP,"Wilcox Township, Precinct 1",1
County Prosecuting Attorney (REP),Rachel Robinson,REP,"City of Fremont, Precinct 1",323
County Prosecuting Attorney (REP),Write-in,REP,"City of Fremont, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"City of Fremont, Precinct 2",273
County Prosecuting Attorney (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"City of Grant, Precinct 1",93
County Prosecuting Attorney (REP),Write-in,REP,"City of Grant, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"City of Newaygo, Precinct 1",237
County Prosecuting Attorney (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"City of White Cloud, Precinct 1",188
County Prosecuting Attorney (REP),Write-in,REP,"City of White Cloud, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Ashland Township, Precinct 1",330
County Prosecuting Attorney (REP),Write-in,REP,"Ashland Township, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Barton Township, Precinct 1",84
County Prosecuting Attorney (REP),Write-in,REP,"Barton Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Beaver Township, Precinct 1",42
County Prosecuting Attorney (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Big Prairie Township, Precinct 1",252
County Prosecuting Attorney (REP),Write-in,REP,"Big Prairie Township, Precinct 1",4
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Bridgeton Township, Precinct 1",283
County Prosecuting Attorney (REP),Write-in,REP,"Bridgeton Township, Precinct 1",3
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Brooks Township, Precinct 1",609
County Prosecuting Attorney (REP),Write-in,REP,"Brooks Township, Precinct 1",3
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Croton Township, Precinct 1",524
County Prosecuting Attorney (REP),Write-in,REP,"Croton Township, Precinct 1",5
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Dayton Township, Precinct 1",359
County Prosecuting Attorney (REP),Write-in,REP,"Dayton Township, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Denver Township, Precinct 1",150
County Prosecuting Attorney (REP),Write-in,REP,"Denver Township, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Ensley Township, Precinct 1",352
County Prosecuting Attorney (REP),Write-in,REP,"Ensley Township, Precinct 1",1
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Everett Township, Precinct 1",300
County Prosecuting Attorney (REP),Write-in,REP,"Everett Township, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Garfield Township, Precinct 1",368
County Prosecuting Attorney (REP),Write-in,REP,"Garfield Township, Precinct 1",4
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Goodwell Township, Precinct 1",88
County Prosecuting Attorney (REP),Write-in,REP,"Goodwell Township, Precinct 1",2
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Grant Township, Precinct 1",406
County Prosecuting Attorney (REP),Write-in,REP,"Grant Township, Precinct 1",3
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Home Township, Precinct 1",46
County Prosecuting Attorney (REP),Write-in,REP,"Home Township, Precinct 1",1
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Lilley Township, Precinct 1",109
County Prosecuting Attorney (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Lincoln Township, Precinct 1",207
County Prosecuting Attorney (REP),Write-in,REP,"Lincoln Township, Precinct 1",4
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Merrill Township, Precinct 1",109
County Prosecuting Attorney (REP),Write-in,REP,"Merrill Township, Precinct 1",8
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Monroe Township, Precinct 1",47
County Prosecuting Attorney (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Norwich Township, Precinct 1",103
County Prosecuting Attorney (REP),Write-in,REP,"Norwich Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Sheridan Charter Township, Precinct 1",441
County Prosecuting Attorney (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",1
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Sherman Township, Precinct 1",339
County Prosecuting Attorney (REP),Write-in,REP,"Sherman Township, Precinct 1",3
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Troy Township, Precinct 1",27
County Prosecuting Attorney (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Prosecuting Attorney (REP),Rachel Robinson,REP,"Wilcox Township, Precinct 1",122
County Prosecuting Attorney (REP),Write-in,REP,"Wilcox Township, Precinct 1",3
County Sheriff (REP),Bob Mendham,REP,"City of Fremont, Precinct 1",210
County Sheriff (REP),Adam Mercer,REP,"City of Fremont, Precinct 1",174
County Sheriff (REP),Write-in,REP,"City of Fremont, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"City of Fremont, Precinct 2",142
County Sheriff (REP),Adam Mercer,REP,"City of Fremont, Precinct 2",170
County Sheriff (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Sheriff (REP),Bob Mendham,REP,"City of Grant, Precinct 1",53
County Sheriff (REP),Adam Mercer,REP,"City of Grant, Precinct 1",59
County Sheriff (REP),Write-in,REP,"City of Grant, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"City of Newaygo, Precinct 1",105
County Sheriff (REP),Adam Mercer,REP,"City of Newaygo, Precinct 1",183
County Sheriff (REP),Write-in,REP,"City of Newaygo, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"City of White Cloud, Precinct 1",154
County Sheriff (REP),Adam Mercer,REP,"City of White Cloud, Precinct 1",63
County Sheriff (REP),Write-in,REP,"City of White Cloud, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Ashland Township, Precinct 1",207
County Sheriff (REP),Adam Mercer,REP,"Ashland Township, Precinct 1",189
County Sheriff (REP),Write-in,REP,"Ashland Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Barton Township, Precinct 1",62
County Sheriff (REP),Adam Mercer,REP,"Barton Township, Precinct 1",26
County Sheriff (REP),Write-in,REP,"Barton Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Beaver Township, Precinct 1",31
County Sheriff (REP),Adam Mercer,REP,"Beaver Township, Precinct 1",17
County Sheriff (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Big Prairie Township, Precinct 1",170
County Sheriff (REP),Adam Mercer,REP,"Big Prairie Township, Precinct 1",124
County Sheriff (REP),Write-in,REP,"Big Prairie Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Bridgeton Township, Precinct 1",169
County Sheriff (REP),Adam Mercer,REP,"Bridgeton Township, Precinct 1",143
County Sheriff (REP),Write-in,REP,"Bridgeton Township, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"Brooks Township, Precinct 1",389
County Sheriff (REP),Adam Mercer,REP,"Brooks Township, Precinct 1",390
County Sheriff (REP),Write-in,REP,"Brooks Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Croton Township, Precinct 1",315
County Sheriff (REP),Adam Mercer,REP,"Croton Township, Precinct 1",340
County Sheriff (REP),Write-in,REP,"Croton Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Dayton Township, Precinct 1",223
County Sheriff (REP),Adam Mercer,REP,"Dayton Township, Precinct 1",180
County Sheriff (REP),Write-in,REP,"Dayton Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Denver Township, Precinct 1",111
County Sheriff (REP),Adam Mercer,REP,"Denver Township, Precinct 1",89
County Sheriff (REP),Write-in,REP,"Denver Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Ensley Township, Precinct 1",186
County Sheriff (REP),Adam Mercer,REP,"Ensley Township, Precinct 1",220
County Sheriff (REP),Write-in,REP,"Ensley Township, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"Everett Township, Precinct 1",213
County Sheriff (REP),Adam Mercer,REP,"Everett Township, Precinct 1",143
County Sheriff (REP),Write-in,REP,"Everett Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Garfield Township, Precinct 1",234
County Sheriff (REP),Adam Mercer,REP,"Garfield Township, Precinct 1",204
County Sheriff (REP),Write-in,REP,"Garfield Township, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"Goodwell Township, Precinct 1",85
County Sheriff (REP),Adam Mercer,REP,"Goodwell Township, Precinct 1",29
County Sheriff (REP),Write-in,REP,"Goodwell Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Grant Township, Precinct 1",242
County Sheriff (REP),Adam Mercer,REP,"Grant Township, Precinct 1",229
County Sheriff (REP),Write-in,REP,"Grant Township, Precinct 1",2
County Sheriff (REP),Bob Mendham,REP,"Home Township, Precinct 1",25
County Sheriff (REP),Adam Mercer,REP,"Home Township, Precinct 1",27
County Sheriff (REP),Write-in,REP,"Home Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Lilley Township, Precinct 1",75
County Sheriff (REP),Adam Mercer,REP,"Lilley Township, Precinct 1",37
County Sheriff (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Lincoln Township, Precinct 1",171
County Sheriff (REP),Adam Mercer,REP,"Lincoln Township, Precinct 1",81
County Sheriff (REP),Write-in,REP,"Lincoln Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Merrill Township, Precinct 1",93
County Sheriff (REP),Adam Mercer,REP,"Merrill Township, Precinct 1",50
County Sheriff (REP),Write-in,REP,"Merrill Township, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"Monroe Township, Precinct 1",34
County Sheriff (REP),Adam Mercer,REP,"Monroe Township, Precinct 1",19
County Sheriff (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Norwich Township, Precinct 1",68
County Sheriff (REP),Adam Mercer,REP,"Norwich Township, Precinct 1",44
County Sheriff (REP),Write-in,REP,"Norwich Township, Precinct 1",1
County Sheriff (REP),Bob Mendham,REP,"Sheridan Charter Township, Precinct 1",229
County Sheriff (REP),Adam Mercer,REP,"Sheridan Charter Township, Precinct 1",275
County Sheriff (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Sherman Township, Precinct 1",244
County Sheriff (REP),Adam Mercer,REP,"Sherman Township, Precinct 1",184
County Sheriff (REP),Write-in,REP,"Sherman Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Troy Township, Precinct 1",18
County Sheriff (REP),Adam Mercer,REP,"Troy Township, Precinct 1",8
County Sheriff (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Sheriff (REP),Bob Mendham,REP,"Wilcox Township, Precinct 1",126
County Sheriff (REP),Adam Mercer,REP,"Wilcox Township, Precinct 1",40
County Sheriff (REP),Write-in,REP,"Wilcox Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"City of Fremont, Precinct 1",142
County Clerk (REP),Jason VanderStelt,REP,"City of Fremont, Precinct 1",211
County Clerk (REP),Write-in,REP,"City of Fremont, Precinct 1",3
County Clerk (REP),April Pickard,REP,"City of Fremont, Precinct 2",110
County Clerk (REP),Jason VanderStelt,REP,"City of Fremont, Precinct 2",195
County Clerk (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Clerk (REP),April Pickard,REP,"City of Grant, Precinct 1",64
County Clerk (REP),Jason VanderStelt,REP,"City of Grant, Precinct 1",45
County Clerk (REP),Write-in,REP,"City of Grant, Precinct 1",1
County Clerk (REP),April Pickard,REP,"City of Newaygo, Precinct 1",118
County Clerk (REP),Jason VanderStelt,REP,"City of Newaygo, Precinct 1",152
County Clerk (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Clerk (REP),April Pickard,REP,"City of White Cloud, Precinct 1",98
County Clerk (REP),Jason VanderStelt,REP,"City of White Cloud, Precinct 1",96
